kappa,lambda_reward,condition,method,metric,n_model_seeds,mean,sd,ci95_low,ci95_high,inferential_unit
0.3,0.005,confounded,no_staged_training,top_set_disagreement,5,0.35016181229773463,0.03030688613189167,0.31253687569084243,0.38778674890462683,model_seed
0.3,0.005,confounded,no_staged_training,validation_nll,5,-1.551820659637451,0.04619929029740931,-1.6091754588457503,-1.4944658604291519,model_seed
0.3,0.005,confounded,pooled_mlp,do_mae,5,0.011411489013079654,0.0005428268933976445,0.010737588455835972,0.012085389570323336,model_seed
0.3,0.005,confounded,pooled_mlp,mean_regret,5,0.0009614473080947138,8.968004249843857e-05,0.0008501126794158374,0.0010727819367735904,model_seed
0.3,0.005,confounded,pooled_mlp,top_set_disagreement,5,0.32103559870550163,0.018364091856454514,0.29823722249042856,0.3438339749205747,model_seed
0.3,0.005,confounded,pooled_mlp,validation_nll,5,-1.908131194114685,0.015736038708473257,-1.9276669344831712,-1.8885954537461989,model_seed
0.3,0.005,confounded,public_residual_init_nll_best,behavior_table_mae,5,0.12686800732693956,0.00490006063717315,0.12078475383658635,0.13295126081729278,model_seed
0.3,0.005,confounded,public_residual_init_nll_best,do_mae,5,0.01502787463061107,0.007641043419718058,0.005541787111548013,0.024513962149674128,model_seed
0.3,0.005,confounded,public_residual_init_nll_best,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.005,confounded,public_residual_init_nll_best,mean_regret,5,0.001239385505773121,0.00015672251895694475,0.0010448199930059585,0.0014339510185402836,model_seed
0.3,0.005,confounded,public_residual_init_nll_best,reward_mode_separation,5,0.04464055897531731,0.07599291362479649,-0.04970197906250712,0.13898309701314174,model_seed
0.3,0.005,confounded,public_residual_init_nll_best,top_set_disagreement,5,0.3605177993527508,0.03265242266829629,0.3199809613678246,0.401054637337677,model_seed
0.3,0.005,confounded,public_residual_init_nll_best,validation_nll,5,-1.5148605346679687,0.04210582385814162,-1.5671334388043154,-1.4625876305316219,model_seed
0.3,0.005,confounded,public_residual_init_uniform_candidate_ensemble,do_mae,6,0.028034153853665703,0.016570857017655233,0.014774706717667143,0.04129360098966427,model_seed
0.3,0.005,confounded,public_residual_init_uniform_candidate_ensemble,mean_regret,6,0.00124707931508866,0.00012347904332727668,0.001148275502729571,0.001345883127447749,model_seed
0.3,0.005,confounded,public_residual_init_uniform_candidate_ensemble,top_set_disagreement,6,0.3624595469255663,0.02597074776406327,0.34167862070714217,0.38324047314399046,model_seed
0.3,0.005,confounded,public_residual_init_uniform_candidate_ensemble,validation_nll,6,-1.3526086986064911,0.11005242235320443,-1.4406689766492125,-1.2645484205637698,model_seed
0.3,0.005,confounded,source_shuffle_initialization,behavior_table_mae,5,0.3501816356347667,0.004489116454487379,0.34460855493997006,0.3557547163295633,model_seed
0.3,0.005,confounded,source_shuffle_initialization,do_mae,5,0.015310653737041702,0.008410365507518993,0.004869479817553864,0.02575182765652954,model_seed
0.3,0.005,confounded,source_shuffle_initialization,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.005,confounded,source_shuffle_initialization,mean_regret,5,0.0012152472175916223,0.0001620492354337512,0.0010140687730672828,0.0014164256621159617,model_seed
0.3,0.005,confounded,source_shuffle_initialization,reward_mode_separation,5,0.04681437443116705,0.08182659100153848,-0.05477046954761676,0.14839921840995085,model_seed
0.3,0.005,confounded,source_shuffle_initialization,top_set_disagreement,5,0.35728155339805834,0.03534774736805993,0.3133985642934735,0.40116454250264316,model_seed
0.3,0.005,confounded,source_shuffle_initialization,validation_nll,5,-1.2048717975616454,0.0371718897787693,-1.251019395516714,-1.158724199606577,model_seed
0.3,0.005,independent_latents,V0_random_init_mechanism,behavior_table_mae,5,0.19319650294880075,0.0020126888210590366,0.1906978203400962,0.1956951855575053,model_seed
0.3,0.005,independent_latents,V0_random_init_mechanism,do_mae,5,0.01134557668559781,0.0013701049890009578,0.009644639376116121,0.0130465139950795,model_seed
0.3,0.005,independent_latents,V0_random_init_mechanism,latent_collapse,5,1.0,0.0,1.0,1.0,model_seed
0.3,0.005,independent_latents,V0_random_init_mechanism,mean_regret,5,0.0009420438420469551,0.00020020196646407536,0.0006935001195409494,0.0011905875645529607,model_seed
0.3,0.005,independent_latents,V0_random_init_mechanism,reward_mode_separation,5,0.00695359968846262,0.0006020410361146415,0.006206186849018028,0.007701012527907212,model_seed
0.3,0.005,independent_latents,V0_random_init_mechanism,top_set_disagreement,5,0.29838187702265373,0.043862774461048235,0.24392778030954013,0.35283597373576736,model_seed
0.3,0.005,independent_latents,V0_random_init_mechanism,validation_nll,5,-1.2427314281463624,0.025185269563052157,-1.273998057341243,-1.2114647989514817,model_seed
0.3,0.005,independent_latents,V7_oracle_u_aware,do_mae,5,0.01102296772023359,0.0009674377102575427,0.009821927720243165,0.012224007720224014,model_seed
0.3,0.005,independent_latents,V7_oracle_u_aware,mean_regret,5,0.0007310927338889767,0.00012978414088236215,0.0005699702730717178,0.0008922151947062356,model_seed
0.3,0.005,independent_latents,V7_oracle_u_aware,top_set_disagreement,5,0.2453074433656958,0.03525874744327469,0.20153494454749307,0.28907994218389854,model_seed
0.3,0.005,independent_latents,no_staged_training,behavior_table_mae,5,0.12010720901325751,0.011333987780574506,0.10603646054072911,0.1341779574857859,model_seed
0.3,0.005,independent_latents,no_staged_training,do_mae,5,0.011655891949961014,0.0014653463698413585,0.009836715805223262,0.013475068094698766,model_seed
0.3,0.005,independent_latents,no_staged_training,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.005,independent_latents,no_staged_training,mean_regret,5,0.0010935658590570973,0.00012726140845062037,0.0009355752821096415,0.001251556436004553,model_seed
0.3,0.005,independent_latents,no_staged_training,reward_mode_separation,5,0.010938264636881056,0.0035008626285363124,0.006592066419918435,0.015284462853843678,model_seed
0.3,0.005,independent_latents,no_staged_training,top_set_disagreement,5,0.313915857605178,0.017276825650536103,0.292467284266404,0.33536443094395196,model_seed
0.3,0.005,independent_latents,no_staged_training,validation_nll,5,-1.5249701023101807,0.034435588560108275,-1.5677206782339708,-1.4822195263863907,model_seed
0.3,0.005,independent_latents,pooled_mlp,do_mae,5,0.011716472495531757,0.0009807591816441532,0.010498894355850882,0.012934050635212632,model_seed
0.3,0.005,independent_latents,pooled_mlp,mean_regret,5,0.000913638328677637,0.00018100255102364662,0.0006889300073306889,0.001138346650024585,model_seed
0.3,0.005,independent_latents,pooled_mlp,top_set_disagreement,5,0.2809061488673139,0.04730900146693759,0.2221736821472895,0.3396386155873383,model_seed
0.3,0.005,independent_latents,pooled_mlp,validation_nll,5,-1.911537504196167,0.018902389027903758,-1.9350041574774919,-1.8880708509148423,model_seed
0.3,0.005,independent_latents,public_residual_init_nll_best,behavior_table_mae,5,0.12353083136202851,0.005825650765026137,0.11629849017811024,0.13076317254594677,model_seed
0.3,0.005,independent_latents,public_residual_init_nll_best,do_mae,5,0.011075713565710955,0.000739880408198219,0.010157177978320275,0.011994249153101634,model_seed
0.3,0.005,independent_latents,public_residual_init_nll_best,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.005,independent_latents,public_residual_init_nll_best,mean_regret,5,0.0011935817104472043,9.528017840141545e-05,0.0010752947093793425,0.0013118687115150662,model_seed
0.3,0.005,independent_latents,public_residual_init_nll_best,reward_mode_separation,5,0.010666797108433572,0.003036353068856012,0.006897271224623503,0.01443632299224364,model_seed
0.3,0.005,independent_latents,public_residual_init_nll_best,top_set_disagreement,5,0.3307443365695793,0.027403188517820774,0.2967242387501347,0.3647644343890239,model_seed
0.3,0.005,independent_latents,public_residual_init_nll_best,validation_nll,5,-1.5084213018417358,0.07162967020600286,-1.5973470261456082,-1.4194955775378635,model_seed
0.3,0.005,independent_latents,public_residual_init_uniform_candidate_ensemble,do_mae,6,0.016218980545617278,0.0088254670944636,0.009157136112051989,0.023280824979182567,model_seed
0.3,0.005,independent_latents,public_residual_init_uniform_candidate_ensemble,mean_regret,6,0.0011410494635472506,0.0001838641468116257,0.0009939275052649025,0.0012881714218295987,model_seed
0.3,0.005,independent_latents,public_residual_init_uniform_candidate_ensemble,top_set_disagreement,6,0.3133764832793959,0.03759713757860638,0.2832925076795065,0.3434604588792853,model_seed
0.3,0.005,independent_latents,public_residual_init_uniform_candidate_ensemble,validation_nll,6,-1.3334419822692871,0.11936135130484425,-1.4289509547998993,-1.237933009738675,model_seed
0.3,0.005,independent_latents,source_shuffle_initialization,behavior_table_mae,5,0.34711890560057423,0.004335576454562247,0.3417364394327424,0.35250137176840607,model_seed
0.3,0.005,independent_latents,source_shuffle_initialization,do_mae,5,0.011003608114823444,0.0008053284448678164,0.010003821084443117,0.012003395145203771,model_seed
0.3,0.005,independent_latents,source_shuffle_initialization,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.005,independent_latents,source_shuffle_initialization,mean_regret,5,0.0010773913095295114,0.00010503354462466206,0.0009469958462377031,0.0012077867728213197,model_seed
0.3,0.005,independent_latents,source_shuffle_initialization,reward_mode_separation,5,0.010972640592816742,0.0047950393674463035,0.005019767326900036,0.01692551385873345,model_seed
0.3,0.005,independent_latents,source_shuffle_initialization,top_set_disagreement,5,0.3132686084142395,0.024582691281337134,0.28275005903038103,0.34378715779809793,model_seed
0.3,0.005,independent_latents,source_shuffle_initialization,validation_nll,5,-1.1838512659072875,0.07598373712893321,-1.2781824116472154,-1.0895201201673597,model_seed
0.3,0.01,confounded,V0_random_init_mechanism,behavior_table_mae,5,0.19289827727609213,0.0029280880610484308,0.18926315860382395,0.1965333959483603,model_seed
0.3,0.01,confounded,V0_random_init_mechanism,do_mae,5,0.011913246637771855,0.001521021377449123,0.010024951922993148,0.013801541352550562,model_seed
0.3,0.01,confounded,V0_random_init_mechanism,latent_collapse,5,1.0,0.0,1.0,1.0,model_seed
0.3,0.01,confounded,V0_random_init_mechanism,mean_regret,5,0.0018587862933633354,0.00025679781985267594,0.0015399808030633004,0.0021775917836633707,model_seed
0.3,0.01,confounded,V0_random_init_mechanism,reward_mode_separation,5,0.007089122080435173,0.0004205740431123467,0.006566994150771199,0.007611250010099147,model_seed
0.3,0.01,confounded,V0_random_init_mechanism,top_set_disagreement,5,0.484789644012945,0.03933070835577821,0.43596194848030745,0.5336173395455825,model_seed
0.3,0.01,confounded,V0_random_init_mechanism,validation_nll,5,-1.233691692352295,0.025462633088922784,-1.265302658640486,-1.2020807260641038,model_seed
0.3,0.01,confounded,V7_oracle_u_aware,do_mae,5,0.01207475631684382,0.0022176445601217354,0.009321628343614071,0.014827884290073567,model_seed
0.3,0.01,confounded,V7_oracle_u_aware,mean_regret,5,0.000841401525702414,8.349371621723643e-05,0.0007377470042159043,0.0009450560471889237,model_seed
0.3,0.01,confounded,V7_oracle_u_aware,top_set_disagreement,5,0.2666666666666667,0.023626811972095773,0.2373348079331618,0.29599852540017163,model_seed
0.3,0.01,confounded,no_staged_training,behavior_table_mae,5,0.12087695820258852,0.006491504200430609,0.11281798332269936,0.1289359330824777,model_seed
0.3,0.01,confounded,no_staged_training,do_mae,5,0.012589468929580322,0.003709221402779179,0.00798460059922297,0.017194337259937673,model_seed
0.3,0.01,confounded,no_staged_training,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.01,confounded,no_staged_training,mean_regret,5,0.0018023756870120405,0.00016682620189819209,0.0015952668060972496,0.002009484567926831,model_seed
0.3,0.01,confounded,no_staged_training,reward_mode_separation,5,0.013629834858435042,0.010356662706765286,0.0007724012011064672,0.026487268515763617,model_seed
0.3,0.01,confounded,no_staged_training,top_set_disagreement,5,0.47508090614886733,0.026331191724023314,0.44239165476590236,0.5077701575318323,model_seed
0.3,0.01,confounded,no_staged_training,validation_nll,5,-1.509240698814392,0.0733246589389063,-1.600270692205737,-1.418210705423047,model_seed
