kappa,lambda_reward,condition,seed,method,top_set_disagreement,strict_flip,calibration_budget,calibration_replicate
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,8,3
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,8,3
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.3592233009708738,0.3592233009708738,8,3
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,16,3
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.37216828478964403,0.37216828478964403,16,3
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.32038834951456313,0.32038834951456313,16,3
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,16,3
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,16,3
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,16,3
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,32,3
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.37216828478964403,0.37216828478964403,32,3
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.31715210355987056,0.31715210355987056,32,3
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,32,3
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,32,3
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,32,3
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,64,3
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.36893203883495146,0.36893203883495146,64,3
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,64,3
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,64,3
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.3592233009708738,0.3592233009708738,64,3
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,64,3
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,128,3
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.37216828478964403,0.37216828478964403,128,3
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,128,3
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,128,3
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.34951456310679613,0.34627831715210355,128,3
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.4174757281553398,0.4174757281553398,128,3
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.2621359223300971,0.2621359223300971,0,4
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.3818770226537217,0.3818770226537217,0,4
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.32038834951456313,0.32038834951456313,0,4
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,0,4
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,0,4
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.36893203883495146,0.36893203883495146,0,4
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.2977346278317152,0.2977346278317152,8,4
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.37540453074433655,0.37540453074433655,8,4
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.32038834951456313,0.32038834951456313,8,4
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,8,4
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,8,4
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.3948220064724919,0.3948220064724919,8,4
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.2750809061488673,0.2750809061488673,16,4
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.37540453074433655,0.37540453074433655,16,4
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,16,4
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,16,4
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,16,4
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.42071197411003236,0.42071197411003236,16,4
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.3106796116504854,0.3106796116504854,32,4
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.37540453074433655,0.37540453074433655,32,4
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,32,4
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,32,4
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.3592233009708738,0.3592233009708738,32,4
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.3559870550161812,0.3559870550161812,32,4
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,64,4
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.36893203883495146,0.36893203883495146,64,4
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,64,4
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,64,4
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.3592233009708738,0.3592233009708738,64,4
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,64,4
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,128,4
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.3786407766990291,0.3786407766990291,128,4
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,128,4
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,128,4
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.3818770226537217,0.3818770226537217,128,4
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,128,4
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.2621359223300971,0.2621359223300971,0,5
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.3818770226537217,0.3818770226537217,0,5
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.32038834951456313,0.32038834951456313,0,5
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,0,5
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,0,5
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.36893203883495146,0.36893203883495146,0,5
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.28802588996763756,0.28802588996763756,8,5
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.37216828478964403,0.37216828478964403,8,5
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.31715210355987056,0.31715210355987056,8,5
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.3656957928802589,0.3656957928802589,8,5
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,8,5
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.37216828478964403,0.37216828478964403,8,5
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,16,5
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.37216828478964403,0.37216828478964403,16,5
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,16,5
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.3656957928802589,0.3656957928802589,16,5
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,16,5
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.42071197411003236,0.42071197411003236,16,5
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.3592233009708738,0.3592233009708738,32,5
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.36893203883495146,0.36893203883495146,32,5
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.32038834951456313,0.32038834951456313,32,5
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,32,5
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,32,5
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.4174757281553398,0.4174757281553398,32,5
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.3074433656957929,0.3074433656957929,64,5
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.3656957928802589,0.3656957928802589,64,5
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,64,5
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,64,5
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.3592233009708738,0.3592233009708738,64,5
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.42071197411003236,0.42071197411003236,64,5
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,128,5
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.36893203883495146,0.36893203883495146,128,5
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,128,5
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,128,5
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.36893203883495146,0.36893203883495146,128,5
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.4336569579288026,0.4336569579288026,128,5
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.2621359223300971,0.2621359223300971,0,6
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.3818770226537217,0.3818770226537217,0,6
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.32038834951456313,0.32038834951456313,0,6
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,0,6
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,0,6
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.36893203883495146,0.36893203883495146,0,6
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.3106796116504854,0.3074433656957929,8,6
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.37540453074433655,0.37540453074433655,8,6
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.32038834951456313,0.32038834951456313,8,6
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,8,6
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,8,6
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.37216828478964403,0.37216828478964403,8,6
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,16,6
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.37216828478964403,0.37216828478964403,16,6
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,16,6
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,16,6
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,16,6
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.42071197411003236,0.42071197411003236,16,6
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.3106796116504854,0.3106796116504854,32,6
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.37540453074433655,0.37540453074433655,32,6
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.3106796116504854,0.3106796116504854,32,6
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,32,6
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.3559870550161812,0.3559870550161812,32,6
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.42718446601941745,0.42718446601941745,32,6
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.3074433656957929,0.3074433656957929,64,6
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.37216828478964403,0.37216828478964403,64,6
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.3074433656957929,0.3074433656957929,64,6
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,64,6
0.0,0.002,confounded,3,public_residual_init_intervention_calibrated,0.3559870550161812,0.3559870550161812,64,6
0.0,0.002,confounded,4,public_residual_init_intervention_calibrated,0.42071197411003236,0.42071197411003236,64,6
0.0,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,128,6
0.0,0.002,confounded,0,public_residual_init_intervention_calibrated,0.37216828478964403,0.37216828478964403,128,6
0.0,0.002,confounded,1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,128,6
0.0,0.002,confounded,2,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,128,6
