action,ci_high,ci_low,condition,kappa,lambda_reward,mean,metric,mixture,model_seed,n_anchors,sd,statistical_unit,theoretical_slope
plus,0.023650712828996858,0.015794564890953544,independent_latents,0.0,0.1,0.019420304331075864,reward_population_mae,logger1_heavy,0,78,0.01796545276078256,anchor_id,
plus,0.031051406232801608,0.021526490232155766,independent_latents,0.0,0.1,0.026377410726526468,reward_population_rmse,logger1_heavy,0,78,0.0011974158787365248,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger1_heavy,0,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger1_heavy,0,78,0.0,anchor_id,
minus,0.024542045453958168,0.016129096322014435,independent_latents,0.0,0.1,0.020107321470433877,reward_population_mae,logger12_balanced,0,78,0.019052008312963012,anchor_id,
minus,0.03276942541277983,0.02180139866215702,independent_latents,0.0,0.1,0.027615753118164055,reward_population_rmse,logger12_balanced,0,78,0.0013792400168510283,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger12_balanced,0,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger12_balanced,0,78,0.0,anchor_id,
base,0.02306225784568047,0.014513271331279333,independent_latents,0.0,0.1,0.018635047566479192,reward_population_mae,logger12_balanced,0,78,0.018441119256119833,anchor_id,
base,0.031321600254488935,0.020482972645165184,independent_latents,0.0,0.1,0.026133884955587015,reward_population_rmse,logger12_balanced,0,78,0.0012388261354858833,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger12_balanced,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger12_balanced,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,base_prediction_absolute_increment,logger12_balanced,0,78,0.0,anchor_id,
plus,0.023376168099579812,0.015795724113115653,independent_latents,0.0,0.1,0.019420304331075833,reward_population_mae,logger12_balanced,0,78,0.017965452760782617,anchor_id,
plus,0.03127940079341884,0.021206039291034547,independent_latents,0.0,0.1,0.02637741072652649,reward_population_rmse,logger12_balanced,0,78,0.0011974158787365278,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger12_balanced,0,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger12_balanced,0,78,0.0,anchor_id,
minus,0.024193977420035814,0.016085146698528428,independent_latents,0.0,0.1,0.020107321470433856,reward_population_mae,logger2_heavy,0,78,0.01905200831296302,anchor_id,
minus,0.03306185423149969,0.022111183043074665,independent_latents,0.0,0.1,0.027615753118164048,reward_population_rmse,logger2_heavy,0,78,0.00137924001685103,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger2_heavy,0,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger2_heavy,0,78,0.0,anchor_id,
base,0.023236686924882996,0.014703910248445275,independent_latents,0.0,0.1,0.018635047566479192,reward_population_mae,logger2_heavy,0,78,0.018441119256119833,anchor_id,
base,0.03128409733807343,0.02069554536229364,independent_latents,0.0,0.1,0.026133884955587015,reward_population_rmse,logger2_heavy,0,78,0.0012388261354858833,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger2_heavy,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger2_heavy,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,base_prediction_absolute_increment,logger2_heavy,0,78,0.0,anchor_id,
plus,0.02345363556128521,0.01555739406738738,independent_latents,0.0,0.1,0.01942030433107586,reward_population_mae,logger2_heavy,0,78,0.017965452760782593,anchor_id,
plus,0.03133795831666236,0.02164072979672639,independent_latents,0.0,0.1,0.02637741072652649,reward_population_rmse,logger2_heavy,0,78,0.0011974158787365274,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger2_heavy,0,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger2_heavy,0,78,0.0,anchor_id,
minus,0.003898555208496062,-0.008587690258375939,independent_latents,0.0,0.1,-0.0022382220044507325,signed_balanced_neural_bias,logger12_balanced,0,78,0.027703057695714337,anchor_id,
minus,3.473005359083823e-16,2.4766513626253493e-16,independent_latents,0.0,0.1,2.9890619893754217e-16,signed_balanced_population_bias,logger12_balanced,0,78,2.3623168170996743e-16,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
minus,8.97074437525647e-17,-3.416070845000482e-17,independent_latents,0.0,0.1,2.7043894189587146e-17,signed_heavy_population_drift,logger1_minus_logger2,0,78,2.81882695070455e-16,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,0,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,0,78,0.0,anchor_id,
base,0.004701777139469804,-0.006835799922655101,independent_latents,0.0,0.1,-0.0010428118810896297,signed_balanced_neural_bias,logger12_balanced,0,78,0.02628208958258882,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,signed_balanced_population_bias,logger12_balanced,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,signed_heavy_population_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,0,78,0.0,anchor_id,
plus,0.006287552066196595,-0.005095465717849808,independent_latents,0.0,0.1,0.0006853834369645182,signed_balanced_neural_bias,logger12_balanced,0,78,0.026539176530853335,anchor_id,
plus,2.761323933042056e-16,1.6938017939794054e-16,independent_latents,0.0,0.1,2.220446049250313e-16,signed_balanced_population_bias,logger12_balanced,0,78,2.3939020715196393e-16,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
plus,1.8649611769424502e-16,7.397928423704168e-17,independent_latents,0.0,0.1,1.2810265668751805e-16,signed_heavy_population_drift,logger1_minus_logger2,0,78,2.57481313933056e-16,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,0,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,0,78,0.0,anchor_id,
all,0.5641025641025641,0.34615384615384615,independent_latents,0.0,0.1,0.46153846153846156,neural_do_ranking_disagreement,logger12_balanced,0,78,0.5017452060042545,anchor_id,
all,0.002759584320443956,0.0014243664995851912,independent_latents,0.0,0.1,0.002048367142766294,neural_decision_regret,logger12_balanced,0,78,0.002980976373778365,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,base_prediction_range_across_mixtures,all_primary,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,base_leakage_over_balanced_direct_signal,all_primary,0,78,0.0,anchor_id,
minus,0.024646023315044126,0.01635070822561311,independent_latents,0.0,0.2,0.02010732147043384,reward_population_mae,logger1_heavy,0,78,0.01905200831296301,anchor_id,
minus,0.03313692106315971,0.02196305045638008,independent_latents,0.0,0.2,0.027615753118164027,reward_population_rmse,logger1_heavy,0,78,0.0013792400168510296,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger1_heavy,0,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger1_heavy,0,78,0.0,anchor_id,
base,0.02301621333960546,0.014655281581612504,independent_latents,0.0,0.2,0.018635047566479192,reward_population_mae,logger1_heavy,0,78,0.018441119256119833,anchor_id,
base,0.0311314593810846,0.02027637293847631,independent_latents,0.0,0.2,0.026133884955587015,reward_population_rmse,logger1_heavy,0,78,0.0012388261354858833,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger1_heavy,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger1_heavy,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,base_prediction_absolute_increment,logger1_heavy,0,78,0.0,anchor_id,
plus,0.02359618396719716,0.015724445022986547,independent_latents,0.0,0.2,0.01942030433107585,reward_population_mae,logger1_heavy,0,78,0.017965452760782593,anchor_id,
plus,0.031002362393920138,0.02112028753234803,independent_latents,0.0,0.2,0.02637741072652648,reward_population_rmse,logger1_heavy,0,78,0.0011974158787365259,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger1_heavy,0,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger1_heavy,0,78,0.0,anchor_id,
minus,0.02439296081006697,0.015820574352015736,independent_latents,0.0,0.2,0.020107321470433873,reward_population_mae,logger12_balanced,0,78,0.01905200831296296,anchor_id,
minus,0.03250737247264233,0.02163797765294213,independent_latents,0.0,0.2,0.027615753118164017,reward_population_rmse,logger12_balanced,0,78,0.001379240016851022,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger12_balanced,0,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger12_balanced,0,78,0.0,anchor_id,
base,0.0227758969000877,0.014760735911569867,independent_latents,0.0,0.2,0.018635047566479192,reward_population_mae,logger12_balanced,0,78,0.018441119256119833,anchor_id,
base,0.030797544396762393,0.021108001063964304,independent_latents,0.0,0.2,0.026133884955587015,reward_population_rmse,logger12_balanced,0,78,0.0012388261354858833,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger12_balanced,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger12_balanced,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,base_prediction_absolute_increment,logger12_balanced,0,78,0.0,anchor_id,
plus,0.02374729134773187,0.015297652237586765,independent_latents,0.0,0.2,0.019420304331075878,reward_population_mae,logger12_balanced,0,78,0.017965452760782593,anchor_id,
plus,0.03130700523734478,0.02097817814925811,independent_latents,0.0,0.2,0.026377410726526503,reward_population_rmse,logger12_balanced,0,78,0.0011974158787365296,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger12_balanced,0,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger12_balanced,0,78,0.0,anchor_id,
minus,0.02453856454384155,0.016185461776945582,independent_latents,0.0,0.2,0.02010732147043388,reward_population_mae,logger2_heavy,0,78,0.019052008312962974,anchor_id,
minus,0.032875767919062986,0.022232546787227157,independent_latents,0.0,0.2,0.027615753118164034,reward_population_rmse,logger2_heavy,0,78,0.0013792400168510252,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger2_heavy,0,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger2_heavy,0,78,0.0,anchor_id,
base,0.023129804651634688,0.014860104877842307,independent_latents,0.0,0.2,0.018635047566479192,reward_population_mae,logger2_heavy,0,78,0.018441119256119833,anchor_id,
base,0.031135640169947677,0.02065624526317344,independent_latents,0.0,0.2,0.026133884955587015,reward_population_rmse,logger2_heavy,0,78,0.0012388261354858833,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger2_heavy,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger2_heavy,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,base_prediction_absolute_increment,logger2_heavy,0,78,0.0,anchor_id,
plus,0.02338085533625621,0.015352738431794778,independent_latents,0.0,0.2,0.01942030433107587,reward_population_mae,logger2_heavy,0,78,0.017965452760782596,anchor_id,
plus,0.030969440836299694,0.02166626848013741,independent_latents,0.0,0.2,0.026377410726526503,reward_population_rmse,logger2_heavy,0,78,0.0011974158787365259,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger2_heavy,0,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger2_heavy,0,78,0.0,anchor_id,
minus,0.003959445932564109,-0.007899351569742854,independent_latents,0.0,0.2,-0.0022382220044507325,signed_balanced_neural_bias,logger12_balanced,0,78,0.027703057695714337,anchor_id,
minus,2.605109860025888e-16,1.6934459532663845e-16,independent_latents,0.0,0.2,2.1635115351669717e-16,signed_balanced_population_bias,logger12_balanced,0,78,2.1979651144598135e-16,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
minus,1.1532797509006833e-16,-1.4589469233856203e-18,independent_latents,0.0,0.2,5.551115123125783e-17,signed_heavy_population_drift,logger1_minus_logger2,0,78,2.729761535258092e-16,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,0,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,0,78,0.0,anchor_id,
base,0.004844758553778597,-0.00660135937019726,independent_latents,0.0,0.2,-0.0010428118810896297,signed_balanced_neural_bias,logger12_balanced,0,78,0.02628208958258882,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,signed_balanced_population_bias,logger12_balanced,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,signed_heavy_population_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,0,78,0.0,anchor_id,
plus,0.006683462071534336,-0.005146055323812182,independent_latents,0.0,0.2,0.0006853834369645182,signed_balanced_neural_bias,logger12_balanced,0,78,0.026539176530853335,anchor_id,
plus,3.188688629380137e-16,2.135044278125301e-16,independent_latents,0.0,0.2,2.6616885333962085e-16,signed_balanced_population_bias,logger12_balanced,0,78,2.4685652152424593e-16,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
plus,1.22444789350486e-16,1.423362852083534e-17,independent_latents,0.0,0.2,6.68980540479261e-17,signed_heavy_population_drift,logger1_minus_logger2,0,78,2.5199083103222925e-16,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,0,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,0,78,0.0,anchor_id,
all,0.5641025641025641,0.34615384615384615,independent_latents,0.0,0.2,0.46153846153846156,neural_do_ranking_disagreement,logger12_balanced,0,78,0.5017452060042545,anchor_id,
all,0.0027407384967035797,0.0013689044189699438,independent_latents,0.0,0.2,0.002048367142766294,neural_decision_regret,logger12_balanced,0,78,0.002980976373778365,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,base_prediction_range_across_mixtures,all_primary,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,base_leakage_over_balanced_direct_signal,all_primary,0,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,all,0.0,base_prediction_range_across_mixture_and_lambda,all_primary,0,78,0.0,anchor_id,
minus,0.037671339677735526,0.020316642636244532,independent_latents,0.0,0.0,0.028473932549760186,reward_population_mae,logger1_heavy,1,78,0.04016396984982629,anchor_id,
minus,0.06851250833944295,0.02998824409792495,independent_latents,0.0,0.0,0.0490227291114493,reward_population_rmse,logger1_heavy,1,78,0.008869065776767715,anchor_id,
base,0.03676936748249817,0.02028659264312174,independent_latents,0.0,0.0,0.02725270910171651,reward_population_mae,logger1_heavy,1,78,0.039464375402858326,anchor_id,
base,0.06589007242745622,0.029991821657947604,independent_latents,0.0,0.0,0.04775122971447319,reward_population_rmse,logger1_heavy,1,78,0.00810025686293041,anchor_id,
plus,0.03660987250282947,0.01965589242422013,independent_latents,0.0,0.0,0.02707288384437463,reward_population_mae,logger1_heavy,1,78,0.037988542102090316,anchor_id,
